,time,rank,artist,song,sales
1603,04/03/2017 15:39,10,The Chainsmokers & Coldplay,Something Just Like This,8386
1604,04/03/2017 16:09,10,The Chainsmokers & Coldplay,Something Just Like This,8138
1605,04/03/2017 16:39,10,The Chainsmokers & Coldplay,Something Just Like This,8163
1606,04/03/2017 17:09,10,The Chainsmokers & Coldplay,Something Just Like This,8155
1607,04/03/2017 17:39,10,The Chainsmokers & Coldplay,Something Just Like This,8258
1608,04/03/2017 18:09,10,The Chainsmokers & Coldplay,Something Just Like This,8250
1609,04/03/2017 18:39,10,The Chainsmokers & Coldplay,Something Just Like This,7947
1610,04/03/2017 21:37,10,The Chainsmokers & Coldplay,Something Just Like This,8056
1611,04/03/2017 22:07,10,The Chainsmokers & Coldplay,Something Just Like This,8050
1612,04/03/2017 22:37,10,The Chainsmokers & Coldplay,Something Just Like This,8044
1613,04/03/2017 23:07,10,The Chainsmokers & Coldplay,Something Just Like This,7904
1614,04/03/2017 23:37,10,The Chainsmokers & Coldplay,Something Just Like This,7898
1615,04/04/2017 00:07,10,The Chainsmokers & Coldplay,Something Just Like This,7893
1616,04/04/2017 00:37,10,The Chainsmokers & Coldplay,Something Just Like This,7888
1617,04/04/2017 01:07,10,The Chainsmokers & Coldplay,Something Just Like This,7883
1618,04/04/2017 01:37,10,The Chainsmokers & Coldplay,Something Just Like This,7866
1619,04/04/2017 02:07,10,The Chainsmokers & Coldplay,Something Just Like This,7861
1620,04/04/2017 02:38,10,The Chainsmokers & Coldplay,Something Just Like This,7856
1621,04/04/2017 03:08,10,The Chainsmokers & Coldplay,Something Just Like This,7852
1622,04/04/2017 03:38,10,The Chainsmokers & Coldplay,Something Just Like This,7740
1623,04/04/2017 04:08,10,The Chainsmokers & Coldplay,Something Just Like This,7736
1624,04/04/2017 04:38,10,The Chainsmokers & Coldplay,Something Just Like This,7732
1625,04/04/2017 10:01,9,The Chainsmokers & Coldplay,Something Just Like This,8463
1626,04/04/2017 10:31,9,The Chainsmokers & Coldplay,Something Just Like This,8460
1627,04/04/2017 11:01,9,The Chainsmokers & Coldplay,Something Just Like This,8328
1628,04/04/2017 11:31,9,The Chainsmokers & Coldplay,Something Just Like This,8325
1629,04/04/2017 12:01,8,The Chainsmokers & Coldplay,Something Just Like This,8288
1630,04/04/2017 12:31,8,The Chainsmokers & Coldplay,Something Just Like This,8285
1631,04/04/2017 13:01,8,The Chainsmokers & Coldplay,Something Just Like This,8499
1632,04/04/2017 13:31,8,The Chainsmokers & Coldplay,Something Just Like This,8496
1633,04/04/2017 14:01,8,The Chainsmokers & Coldplay,Something Just Like This,8494
1634,04/04/2017 14:31,7,The Chainsmokers & Coldplay,Something Just Like This,8363
1635,04/04/2017 15:01,7,The Chainsmokers & Coldplay,Something Just Like This,8372
1636,04/04/2017 15:31,7,The Chainsmokers & Coldplay,Something Just Like This,8425
1637,04/04/2017 16:01,7,The Chainsmokers & Coldplay,Something Just Like This,8457
1638,04/04/2017 16:31,7,The Chainsmokers & Coldplay,Something Just Like This,8500
1639,04/04/2017 17:01,7,The Chainsmokers & Coldplay,Something Just Like This,8520
1640,04/04/2017 18:41,7,The Chainsmokers & Coldplay,Something Just Like This,15017
1641,04/04/2017 19:11,7,The Chainsmokers & Coldplay,Something Just Like This,8201
1642,04/04/2017 19:41,7,The Chainsmokers & Coldplay,Something Just Like This,8200
1643,04/04/2017 20:11,7,The Chainsmokers & Coldplay,Something Just Like This,8198
1644,04/04/2017 20:41,7,The Chainsmokers & Coldplay,Something Just Like This,8401
1645,04/04/2017 21:11,7,The Chainsmokers & Coldplay,Something Just Like This,8070
1646,04/04/2017 21:41,7,The Chainsmokers & Coldplay,Something Just Like This,8069
1647,04/04/2017 22:11,7,The Chainsmokers & Coldplay,Something Just Like This,8067
1648,04/04/2017 22:41,7,The Chainsmokers & Coldplay,Something Just Like This,8274
1649,04/04/2017 23:11,7,The Chainsmokers & Coldplay,Something Just Like This,8202
1650,04/04/2017 23:41,7,The Chainsmokers & Coldplay,Something Just Like This,8082
1651,04/05/2017 00:12,7,The Chainsmokers & Coldplay,Something Just Like This,8081
1652,04/05/2017 00:42,7,The Chainsmokers & Coldplay,Something Just Like This,8080
1653,04/05/2017 01:12,7,The Chainsmokers & Coldplay,Something Just Like This,8042
1654,04/05/2017 01:42,7,The Chainsmokers & Coldplay,Something Just Like This,8078
1655,04/05/2017 02:12,7,The Chainsmokers & Coldplay,Something Just Like This,8059
1656,04/05/2017 02:42,7,The Chainsmokers & Coldplay,Something Just Like This,8058
1657,04/05/2017 03:12,7,The Chainsmokers & Coldplay,Something Just Like This,8057
1658,04/05/2017 03:42,7,The Chainsmokers & Coldplay,Something Just Like This,7988
1659,04/05/2017 04:12,7,The Chainsmokers & Coldplay,Something Just Like This,7987
1660,04/05/2017 04:42,7,The Chainsmokers & Coldplay,Something Just Like This,7986
1661,04/05/2017 05:12,7,The Chainsmokers & Coldplay,Something Just Like This,7985
1662,04/05/2017 05:42,7,The Chainsmokers & Coldplay,Something Just Like This,8363
1663,04/05/2017 06:12,7,The Chainsmokers & Coldplay,Something Just Like This,8426
1664,04/05/2017 06:42,7,The Chainsmokers & Coldplay,Something Just Like This,8425
1665,04/05/2017 07:12,7,The Chainsmokers & Coldplay,Something Just Like This,8785
1666,04/05/2017 08:56,7,The Chainsmokers & Coldplay,Something Just Like This,8475
1667,04/05/2017 09:26,7,The Chainsmokers & Coldplay,Something Just Like This,8474
1668,04/05/2017 09:56,7,The Chainsmokers & Coldplay,Something Just Like This,8580
1669,04/05/2017 10:26,7,The Chainsmokers & Coldplay,Something Just Like This,8670
1670,04/05/2017 10:56,7,The Chainsmokers & Coldplay,Something Just Like This,8715
1671,04/05/2017 11:26,7,The Chainsmokers & Coldplay,Something Just Like This,8716
1672,04/05/2017 11:56,7,The Chainsmokers & Coldplay,Something Just Like This,8717
1673,04/05/2017 12:26,7,The Chainsmokers & Coldplay,Something Just Like This,8819
1674,04/05/2017 12:56,7,The Chainsmokers & Coldplay,Something Just Like This,8690
1675,04/05/2017 13:26,7,The Chainsmokers & Coldplay,Something Just Like This,8725
1676,04/05/2017 13:56,7,The Chainsmokers & Coldplay,Something Just Like This,10204
1677,04/05/2017 14:26,7,The Chainsmokers & Coldplay,Something Just Like This,10205
1678,04/05/2017 14:56,7,The Chainsmokers & Coldplay,Something Just Like This,10206
1679,04/05/2017 15:26,7,The Chainsmokers & Coldplay,Something Just Like This,8693
1680,04/05/2017 15:56,7,The Chainsmokers & Coldplay,Something Just Like This,8694
1681,04/05/2017 16:26,7,The Chainsmokers & Coldplay,Something Just Like This,8695
1682,04/05/2017 16:56,7,The Chainsmokers & Coldplay,Something Just Like This,8696
1683,04/05/2017 17:27,7,The Chainsmokers & Coldplay,Something Just Like This,8697
1684,04/05/2017 17:57,6,The Chainsmokers & Coldplay,Something Just Like This,8646
1685,04/05/2017 18:27,6,The Chainsmokers & Coldplay,Something Just Like This,8647
1686,04/05/2017 18:57,6,The Chainsmokers & Coldplay,Something Just Like This,8648
1687,04/05/2017 19:27,6,The Chainsmokers & Coldplay,Something Just Like This,8714
1688,04/05/2017 21:40,5,The Chainsmokers & Coldplay,Something Just Like This,8581
1689,04/05/2017 22:10,5,The Chainsmokers & Coldplay,Something Just Like This,8583
1690,04/05/2017 22:41,5,The Chainsmokers & Coldplay,Something Just Like This,8616
1691,04/05/2017 23:11,5,The Chainsmokers & Coldplay,Something Just Like This,8618
1692,04/05/2017 23:41,5,The Chainsmokers & Coldplay,Something Just Like This,8640
1693,04/06/2017 00:11,5,The Chainsmokers & Coldplay,Something Just Like This,8642
1694,04/06/2017 00:41,5,The Chainsmokers & Coldplay,Something Just Like This,8644
1695,04/06/2017 01:11,5,The Chainsmokers & Coldplay,Something Just Like This,8572
1696,04/06/2017 01:41,5,The Chainsmokers & Coldplay,Something Just Like This,8647
1697,04/06/2017 02:11,5,The Chainsmokers & Coldplay,Something Just Like This,8649
1698,04/06/2017 02:41,5,The Chainsmokers & Coldplay,Something Just Like This,8577
1699,04/06/2017 03:11,5,The Chainsmokers & Coldplay,Something Just Like This,8579
1700,04/06/2017 03:41,5,The Chainsmokers & Coldplay,Something Just Like This,8414
1701,04/06/2017 04:11,5,The Chainsmokers & Coldplay,Something Just Like This,8583
1702,04/06/2017 04:41,5,The Chainsmokers & Coldplay,Something Just Like This,8418
1703,04/06/2017 05:11,5,The Chainsmokers & Coldplay,Something Just Like This,8537
1704,04/06/2017 05:41,5,The Chainsmokers & Coldplay,Something Just Like This,8442
1705,04/06/2017 06:11,5,The Chainsmokers & Coldplay,Something Just Like This,8445
1706,04/06/2017 06:41,5,The Chainsmokers & Coldplay,Something Just Like This,8447
1707,04/06/2017 07:11,5,The Chainsmokers & Coldplay,Something Just Like This,8450
1708,04/06/2017 07:41,5,The Chainsmokers & Coldplay,Something Just Like This,8452
1709,04/06/2017 08:11,5,The Chainsmokers & Coldplay,Something Just Like This,9000
0,04/06/2017 09:16,5,The Chainsmokers & Coldplay,Something Just Like This,9007
